번호,시/도,시/군/구,서점명,매장번호,주소,인증여부
104,경기도,하남시,행복책방,031-793-1181,경기 하남시 미사강변한강로 290-3 (망월동) 모노라운지 A동218호,미인증
102,경기도,시흥시,행복한서점,031-433-2280,경기 시흥시 중심상가3길 12 (정왕동) 지하 1층 102호,미인증
99,경기도,고양시,행복한책방,031-913-7922,경기 고양시 일산서구 일산로741번길 13 (대화동),미인증
98,경기도,파주시,행복한책방 파주,031-945-8922,경기 파주시 가람로21번길 27-38 (와동동),미인증
97,경기도,고양시,행신문고,031-979-9446,경기 고양시 덕양구 충경로 52 (행신동) 201호,미인증
84,경기도,성남시,현대서점,031-717-2560,경기 성남시 분당구 돌마로 364 (수내동),미인증
83,경기도,평택시,현대서점,031-654-0361,경기 평택시 중앙1로 112 (비전동),미인증
78,경기도,파주시,현대서점,031-941-1351,경기 파주시 명동길 53 (금촌동),미인증
72,경기도,평택시,현화문고,031-682-2468,"경기 평택시 안중읍 안현로서8길 57 101,102호",미인증
71,경기도,구리시,협동조합 갈매책방 북적북적,070-4184-5004,경기 구리시 갈매중앙로55번길 96-5 (갈매동) 1층 책방,미인증
70,경기도,화성시,협성대학교 구내서점,031-227-7137,경기 화성시 봉담읍 최루백로 72,미인증
64,경기도,의정부시,혜림문고,031-848-2657,경기 의정부시 추동로19번길 7 (신곡동),미인증
55,경기도,의정부시,호원문고,031-829-1879,"경기 의정부시 평화로 374 (호원동, 한승아파트) 128~129호",미인증
54,경기도,남양주시,호평서적,031-510-5422,경기 남양주시 늘을2로 26 (호평동) 207호,미인증
53,경기도,남양주시,호평서점,031-510-5422,경기 남양주시 늘을2로 26 (호평동),미인증
49,경기도,여주시,홍두깨책방,010-8717-8863,경기 여주시 북내면 중암2길 49 홍두깨책방,미인증
35,경기도,성남시,홍익서점,031-743-4983,경기 성남시 수정구 산성대로 523 (양지동)1층 홍익서점,미인증
22,경기도,안성시,화성서점,031-675-2744,경기 안성시 안성맞춤대로 1059 (대천동),미인증
19,경기도,김포시,화창한 서점,010-6394-2672,경기 김포시 풍무로208번길 15 (사우동),미인증
12,경기도,고양시,후곡문고,031-925-4300,경기 고양시 일산서구 일산로 577 (일산동) 지하 1층,미인증
9,경기도,의왕시,휘게문고 롯데프리미엄아울렛 타임빌라스점,031-329-4048,경기 의왕시 바라산로 1 (학의동) GF층,미인증
3,경기도,성남시,희영서점,031-735-6237,경기 성남시 중원구 광명로 370 (금광동),미인증
2,경기도,용인시,희재서사,010-3725-8021,경기 용인시 기흥구 동백5로 22 (중동) 가동 137호,미인증
2568,강원도,춘천시,(주)춘천광장서적,033-263-6580,강원 춘천시 퇴계농공로 10 (석사동),미인증
2510,강원도,춘천시,강원대학교 구내서점,033-250-7356,강원 춘천시 강원대학길 1 (효자동),미인증
2509,강원도,춘천시,강원서점,033-242-9481,강원 춘천시 동면 장학길 29,미인증
2449,강원도,강릉시,고래책방,033-641-0700,강원 강릉시 율곡로 2848 (옥천동) 고래책방,미인증
2431,강원도,철원군,고향서점,033-458-5555,강원 철원군 서면 와수로 171-1,미인증
2279,강원도,철원군,금성서점,033-452-3318,강원 철원군 갈말읍 삼부연로17번길 1,미인증
2264,강원도,강릉시,깨북,0507-1389-4416,강원 강릉시 임영로 211 (교동),미인증
2130,강원도,강릉시,당신의강릉,010-5602-0283,강원특별자치도 강릉시 보래미하길43번길 18 (포남동)1층,미인증
2075,강원도,양양군,대아서점,033-671-7700,강원 양양군 양양읍 양양로 108,미인증
2058,강원도,강릉시,대지서점,033-651-1805,강원 강릉시 강릉대로587번길 49 (초당동),미인증
2047,강원도,원주시,대학서림,033-766-0610,강원 원주시 흥업면 흥업텃둔길 12 원주대학서림,미인증
2043,강원도,춘천시,대학서적 한림대점,033-255-9722,강원 춘천시 후평동 1-5,미인증
2002,강원도,속초시,동그란책,033-673-2309,강원특별자치도 속초시 중앙로46번길 45 (교동),미인증
1964,강원도,강릉시,동아도서,033-647-8987,강원 강릉시 남부로 140 (노암동),미인증
1960,강원도,원주시,동아서관 남부점,033-742-3042,강원 원주시 원일로 109 (일산동),미인증
1954,강원도,강릉시,동아서점,033-662-2336,강원 강릉시 주문진읍 연주로 313,미인증
1953,강원도,속초시,동아서점,033-632-1555,강원 속초시 수복로 108 (교동),미인증
1952,강원도,영월군,동아서점,033-374-2679,강원 영월군 영월읍 중앙로 55,미인증
1951,강원도,정선군,동아서점,033-563-0277,강원 정선군 정선읍 봉양5길 39,미인증
1950,강원도,태백시,동아서점,033-552-5077,강원 태백시 황지로 147 (황지동),미인증
1910,강원도,동해시,동해문고,033-532-2051,강원 동해시 한섬로 57 (천곡동),미인증
1758,강원도,속초시,문우당서림,033-635-8055,강원 속초시 중앙로 45 (교동),미인증
1738,강원도,강릉시,문화서림,033-646-3716,강원특별자치도 강릉시 토성로 119 (용강동),미인증
1727,강원도,강릉시,문화서점교재사,033-646-3716,강원 강릉시 용강동 32-7 문화서점,미인증
1721,강원도,춘천시,미래도서,033-256-1306,강원 춘천시 공지로 444 (근화동),미인증
1713,강원도,원주시,미래책방,033-745-1949,강원특별자치도 원주시 지정면 신지정로 173-3 1층 101호,미인증
1695,강원도,원주시,바다에 내리는 눈,010-3379-5043,강원특별자치도 원주시 이화2길 45 (단계동) 1층,미인증
1603,강원도,춘천시,북for유,033-263-3309,강원 춘천시 새롬공원길9번길 6-7 (석사동) 1층,미인증
1600,강원도,고성군,북끝서점,,강원특별자치도 고성군 토성면 교암길 78-1,미인증
1579,강원도,원주시,북새통 무실점,033-748-1949,강원 원주시 시청로 98 (무실동),미인증
1578,강원도,원주시,북새통 혁신점,033-733-6760,강원 원주시 웅비4길 6 (반곡동),미인증
1574,강원도,원주시,북스타문고,033-744-0006,강원 원주시 서원대로 121-1 (단계동),미인증
1548,강원도,원주시,북원책서점,033-742-6444,강원 원주시 북원로 2710 (태장동),미인증
1539,강원도,원주시,북클래스,033-743-5515,강원 원주시 영랑길 13-1 (행구동),미인증
1480,강원도,강릉시,사임당문고,070-8891-3040,강원 강릉시 화부산로 81 (교동),미인증
1453,강원도,화천군,삼일서점,033-442-6330,강원 화천군 상서면 영서로 7729,미인증
1434,강원도,원주시,상지대학교 구내서점,033-738-7715,강원 원주시 상지대길 83 (우산동),미인증
1393,강원도,철원군,서울서점,033-455-2434,강원특별자치도 철원군 동송읍 금학로 222,미인증
1392,강원도,고성군,서울서점,033-681-2019,강원특별자치도 고성군 간성읍 간성로 37,미인증
1361,강원도,동해시,서호책방,033-521-0491,강원 동해시 청운로 84 (쇄운동) 1동 103호,미인증
1302,강원도,춘천시,세진도서,033-263-2800,강원 춘천시 스무숲1길 36-6 (석사동),미인증
1275,강원도,강릉시,솔향서점,033-655-7788,강원 강릉시 교동광장로 135 (교동),미인증
1247,강원도,고성군,숨은책방,033-637-0331,강원특별자치도 고성군 죽왕면 순포로 4-21 다락 2층,미인증
1208,강원도,원주시,시홍서가,010-2028-5590,강원 원주시 이화1길 41-12 (단계동)1층 102호,미인증
1173,강원도,춘천시,실레책방,033-262-1508,강원 춘천시 신동면 금병의숙1길 19,미인증
1150,강원도,원주시,아무튼 amutnn,010-2686-9254,강원특별자치도 원주시 천매봉길 150-9 (단구동) 1층 101호,미인증
1148,강원도,강릉시,아물다,010-4550-4423,"강원 강릉시 연당길 61 (초당동, 초당동청마루아파트) 2층 201호",미인증
1110,강원도,양구군,양구서점,033-482-2177,강원 양구군 양구읍 중앙길 28 1층,미인증
1066,강원도,삼척시,연 책방,010-7727-0224,강원 삼척시 대학로 59-10 (당저동),미인증
1060,강원도,원주시,연세대서점,033-760-5148,강원 원주시 흥업면 연세대길 1 1층,미인증
1050,강원도,속초시,열린문고,033-632-8117,강원 속초시 배움터길 1 (교동),미인증
1042,강원도,홍천군,열린문고,033-434-4775,강원특별자치도 홍천군 홍천읍 번영로 32 열린문고,미인증
1029,강원도,원주시,영동미디어서적,033-765-9959,강원 원주시 남원로 637 (명륜동)영동미디어서적,미인증
1028,강원도,삼척시,영동사서점,033-572-6060,강원 삼척시 진주로 42-1 (남양동),미인증
970,강원도,철원군,오성서점,033-452-2322,강원 철원군 갈말읍 삼부연로 4,미인증
939,강원도,속초시,완벽한 날들,033-947-2319,강원 속초시 수복로259번길 7 (동명동),미인증
933,강원도,홍천군,요요서점,010-6273-5238,강원특별자치도 홍천군 홍천읍 마지기로 40,미인증
880,강원도,원주시,원주북새통문구서점,033-764-6760,강원 원주시 남원로534번길 26 (단구동) 중앙빌딩 1층,인증
833,강원도,원주시,의방서원,033-745-8879,강원 원주시 유원길 12 (우산동),미인증
815,강원도,원주시,이서책방,033-744-6333,강원특별자치도 원주시 평원초교길 32-6 (단계동) 1층,미인증
813,강원도,강릉시,이스트씨네,010-9652-8732,강원 강릉시 강동면 헌화로 973,미인증
795,강원도,영월군,인디문학1호점,010-4578-5752,강원 영월군 영월읍 하송로 97,미인증
750,강원도,동해시,잔잔하게,010-2734-3514,강원 동해시 발한로 215-2 잔잔하게,인증
690,강원도,동해시,제일서점 청운점,033-521-3131,강원 동해시 청운2길 17-2 (쇄운동),미인증
644,강원도,강릉시,좋은서점,031-652-8900,강원 강릉시 경강로 2170 (옥천동),미인증
636,강원도,춘천시,주식회사 청년서점,033-261-1840,강원 춘천시 김유정로 1840 (퇴계동)홈플러스 지하 1층,미인증
635,강원도,춘천시,주식회사광장서적,033-263-6580,강원특별자치도 춘천시 퇴계농공로 10 (석사동),미인증
623,강원도,원주시,중앙서관,033-732-5515,강원 원주시 소초면 황골로 350 중앙서관,미인증
609,강원도,철원군,중앙서점,033-455-2074,강원특별자치도 철원군 동송읍 금학로 210,미인증
608,강원도,영월군,중앙서점,033-375-1122,강원 영월군 영월읍 하송안길 112 중앙서점,인증
588,강원도,강릉시,지앤지오 말글터,033-641-3000,강원 강릉시 문화의길 9 (임당동) 성호맨션 지하,인증
579,강원도,철원군,진명서점,033-458-4989,강원 철원군 서면 자등로 604-1,미인증
572,강원도,원주시,진원서적,033-742-3242,강원 원주시 상지대길 28 (우산동),미인증
539,강원도,태백시,책누리,033-553-7200,강원 태백시 고원로 59 (황지동),미인증
530,강원도,원주시,책바라기,033-763-7500,강원 원주시 치악로 1776 (개운동),미인증
520,강원도,인제군,책방 나무야,070-8888-7779,강원 인제군 인제읍 비봉로44번길 14,미인증
494,강원도,동해시,책방균형,050-1354-3963,강원특별자치도 동해시 발한로 118 (발한동) 1층 책방균형,인증
484,강원도,춘천시,책방마실,010-9948-3205,강원 춘천시 전원길 27-1 (효자동),미인증
479,강원도,춘천시,책방바라타리아,010-9771-3180,강원특별자치도 춘천시 당간지주길74번길 5 (근화동),미인증
471,강원도,평창군,책방선인장,010-2238-0228,강원특별자치도 평창군 대관령면 솔봉로 173-34,미인증
440,강원도,원주시,책빵소,010-2481-1309,"강원 원주시 백간길 80 (단계동, 벽산아파트)",미인증
419,강원도,동해시,천일서점,033-533-4316,강원 동해시 천곡로 59 (천곡동),미인증
418,강원도,춘천시,천재서점,033-255-7479,강원 춘천시 춘주로 102-1 (온의동),미인증
397,강원도,강릉시,초당서점,033-652-7422,"강원 강릉시 연당길 67-15 (초당동, 초당우성아파트)",미인증
381,강원도,춘천시,춘천도서,033-241-3356,강원 춘천시 중앙로68번길 20 (소양로3가),미인증
380,강원도,춘천시,춘천문고,033-252-6586,강원 춘천시 춘천로 197-1 벨몽드 2층 춘천문고,미인증
379,강원도,춘천시,춘천문고 만천점,033-252-7073,강원 춘천시 동면 만천로 135 춘천문고 만천점 2층,미인증
329,강원도,동해시,태백서점,033-521-6656,강원 동해시 효자남길 16 (동회동) 1층 101호,미인증
321,강원도,원주시,터득골북샵,033-762-7140,강원 원주시 흥업면 대안로 511-42,미인증
262,강원도,원주시,피카소북,033-761-2703,강원 원주시 늘품로 41 (단구동),미인증
181,강원도,강릉시,한낮의 바다,010-2284-9729,강원 강릉시 강릉대로159번안길 12 (교동),미인증
179,강원도,원주시,한라대학교 구내서점,033-760-1356,강원 원주시 흥업면 한라대길 28 한라대학교 구내서점,미인증
